k,obj_value,per_red
362,611.067867815574,50
363,611.067867815574,50
364,611.067867815574,50
365,611.067867815574,50
366,611.067867815574,50
367,611.067867815574,50
368,611.067867815574,50
369,611.067867815574,50
370,611.067867815574,50
371,611.067867815574,50
372,611.067867815574,50
373,611.067867815574,50
374,611.067867815574,50
375,611.067867815574,50
376,611.067867815574,50
377,611.067867815574,50
378,611.067867815574,50
379,611.067867815574,50
380,611.067867815574,50
381,611.067867815574,50
382,611.067867815574,50
383,611.067867815574,50
384,611.067867815574,50
385,611.067867815574,50
386,611.067867815574,50
387,611.067867815574,50
388,611.067867815574,50
389,611.067867815574,50
390,611.067867815574,50
391,611.067867815574,50
392,611.067867815574,50
