k,obj_value,per_red
421,853.6994388477791,50
422,853.6994388477791,50
423,853.6994388477791,50
424,853.6994388477791,50
425,853.6994388477791,50
426,853.6994388477791,50
427,853.6994388477791,50
428,853.6994388477791,50
429,853.6994388477791,50
430,853.6994388477791,50
431,853.6994388477791,50
432,853.6994388477791,50
433,853.6994388477791,50
434,853.6994388477791,50
435,853.6994388477791,50
436,853.6994388477791,50
437,853.6994388477791,50
438,853.6994388477791,50
439,853.6994388477791,50
440,853.6994388477791,50
441,853.6994388477791,50
442,853.6994388477791,50
443,853.6994388477791,50
444,853.6994388477791,50
445,853.6994388477791,50
446,853.6994388477791,50
447,853.6994388477791,50
448,853.6994388477791,50
449,853.6994388477791,50
450,853.6994388477791,50
451,853.6994388477791,50
452,853.6994388477791,50
453,853.6994388477791,50
454,853.6994388477791,50
455,853.6994388477791,50
456,853.6994388477791,50
457,853.6994388477791,50
458,853.6994388477791,50
459,853.6994388477791,50
460,853.6994388477791,50
461,853.6994388477791,50
462,853.6994388477791,50
463,853.6994388477791,50
464,853.6994388477791,50
465,853.6994388477791,50
466,853.6994388477791,50
467,853.6994388477791,50
468,853.6994388477791,50
469,853.6994388477791,50
470,853.6994388477791,50
471,853.6994388477791,50
472,853.6994388477791,50
473,853.6994388477791,50
474,853.6994388477791,50
475,853.6994388477791,50
476,853.6994388477791,50
477,853.6994388477791,50
478,853.6994388477791,50
479,853.6994388477791,50
480,853.6994388477791,50
481,853.6994388477791,50
482,853.6994388477791,50
483,853.6994388477791,50
484,853.6994388477791,50
485,853.6994388477791,50
486,853.6994388477791,50
487,853.6994388477791,50
488,853.6994388477791,50
489,853.6994388477791,50
490,853.6994388477791,50
491,853.6994388477791,50
492,853.6994388477791,50
493,853.6994388477791,50
494,853.6994388477791,50
495,853.6994388477791,50
496,853.6994388477791,50
497,853.6994388477791,50
498,853.6994388477791,50
499,853.6994388477791,50
500,853.6994388477791,50
501,853.6994388477791,50
502,853.6994388477791,50
503,853.6994388477791,50
504,853.6994388477791,50
505,853.6994388477791,50
506,853.6994388477791,50
507,853.6994388477791,50
508,853.6994388477791,50
509,853.6994388477791,50
510,853.6994388477791,50
511,853.6994388477791,50
512,853.6994388477791,50
513,853.6994388477791,50
514,853.6994388477791,50
515,853.6994388477791,50
516,853.6994388477791,50
517,853.6994388477791,50
518,853.6994388477791,50
519,853.6994388477791,50
520,853.6994388477791,50
521,853.6994388477791,50
522,853.6994388477791,50
523,853.6994388477791,50
524,853.6994388477791,50
525,853.6994388477791,50
526,853.6994388477791,50
527,853.6994388477791,50
528,853.6994388477791,50
529,853.6994388477791,50
530,853.6994388477791,50
531,853.6994388477791,50
532,853.6994388477791,50
533,853.6994388477791,50
534,853.6994388477791,50
535,853.6994388477791,50
536,853.6994388477791,50
537,853.6994388477791,50
538,853.6994388477791,50
539,853.6994388477791,50
540,853.6994388477791,50
541,853.6994388477791,50
542,853.6994388477791,50
543,853.6994388477791,50
544,853.6994388477791,50
545,853.6994388477791,50
546,853.6994388477791,50
547,853.6994388477791,50
548,853.6994388477791,50
549,853.6994388477791,50
550,853.6994388477791,50
551,853.6994388477791,50
552,853.6994388477791,50
553,853.6994388477791,50
554,853.6994388477791,50
555,853.6994388477791,50
556,853.6994388477791,50
557,853.6994388477791,50
558,853.6994388477791,50
559,853.6994388477791,50
560,853.6994388477791,50
561,853.6994388477791,50
562,853.6994388477791,50
563,853.6994388477791,50
564,853.6994388477791,50
565,853.6994388477791,50
566,853.6994388477791,50
567,853.6994388477791,50
568,853.6994388477791,50
569,853.6994388477791,50
570,853.6994388477791,50
571,853.6994388477791,50
572,853.6994388477791,50
573,853.6994388477791,50
574,853.6994388477791,50
575,853.6994388477791,50
576,853.6994388477791,50
577,853.6994388477791,50
578,853.6994388477791,50
579,853.6994388477791,50
580,853.6994388477791,50
581,853.6994388477791,50
582,853.6994388477791,50
583,853.6994388477791,50
584,853.6994388477791,50
585,853.6994388477791,50
586,853.6994388477791,50
587,853.6994388477791,50
588,853.6994388477791,50
589,853.6994388477791,50
590,853.6994388477791,50
591,853.6994388477791,50
592,853.6994388477791,50
593,853.6994388477791,50
594,853.6994388477791,50
595,853.6994388477791,50
596,853.6994388477791,50
597,853.6994388477791,50
598,853.6994388477791,50
599,853.6994388477791,50
600,853.6994388477791,50
601,853.6994388477791,50
602,853.6994388477791,50
603,853.6994388477791,50
604,853.6994388477791,50
605,853.6994388477791,50
606,853.6994388477791,50
607,853.6994388477791,50
608,853.6994388477791,50
609,853.6994388477791,50
610,853.6994388477791,50
611,853.6994388477791,50
612,853.6994388477791,50
613,853.6994388477791,50
614,853.6994388477791,50
615,853.6994388477791,50
616,853.6994388477791,50
617,853.6994388477791,50
618,853.6994388477791,50
619,853.6994388477791,50
620,853.6994388477791,50
621,853.6994388477791,50
622,853.6994388477791,50
623,853.6994388477791,50
624,853.6994388477791,50
625,853.6994388477791,50
626,853.6994388477791,50
627,853.6994388477791,50
628,853.6994388477791,50
629,853.6994388477791,50
630,853.6994388477791,50
631,853.6994388477791,50
632,853.6994388477791,50
633,853.6994388477791,50
634,853.6994388477791,50
635,853.6994388477791,50
636,853.6994388477791,50
637,853.6994388477791,50
638,853.6994388477791,50
639,853.6994388477791,50
640,853.6994388477791,50
641,853.6994388477791,50
642,853.6994388477791,50
643,853.6994388477791,50
644,853.6994388477791,50
645,853.6994388477791,50
646,853.6994388477791,50
647,853.6994388477791,50
648,853.6994388477791,50
649,853.6994388477791,50
650,853.6994388477791,50
651,853.6994388477791,50
652,853.6994388477791,50
653,853.6994388477791,50
654,853.6994388477791,50
655,853.6994388477791,50
656,853.6994388477791,50
657,853.6994388477791,50
658,853.6994388477791,50
659,853.6994388477791,50
660,853.6994388477791,50
661,853.6994388477791,50
662,853.6994388477791,50
663,853.6994388477791,50
664,853.6994388477791,50
665,853.6994388477791,50
666,853.6994388477791,50
667,853.6994388477791,50
668,853.6994388477791,50
669,853.6994388477791,50
670,853.6994388477791,50
671,853.6994388477791,50
672,853.6994388477791,50
673,853.6994388477791,50
674,853.6994388477791,50
675,853.6994388477791,50
676,853.6994388477791,50
677,853.6994388477791,50
678,853.6994388477791,50
679,853.6994388477791,50
680,853.6994388477791,50
681,853.6994388477791,50
682,853.6994388477791,50
683,853.6994388477791,50
684,853.6994388477791,50
685,853.6994388477791,50
686,853.6994388477791,50
687,853.6994388477791,50
688,853.6994388477791,50
689,853.6994388477791,50
690,853.6994388477791,50
691,853.6994388477791,50
692,853.6994388477791,50
693,853.6994388477791,50
694,853.6994388477791,50
695,853.6994388477791,50
696,853.6994388477791,50
697,853.6994388477791,50
698,853.6994388477791,50
699,853.6994388477791,50
700,853.6994388477791,50
701,853.6994388477791,50
702,853.6994388477791,50
703,853.6994388477791,50
704,853.6994388477791,50
705,853.6994388477791,50
706,853.6994388477791,50
707,853.6994388477791,50
708,853.6994388477791,50
709,853.6994388477791,50
710,853.6994388477791,50
711,853.6994388477791,50
712,853.6994388477791,50
713,853.6994388477791,50
714,853.6994388477791,50
715,853.6994388477791,50
716,853.6994388477791,50
717,853.6994388477791,50
718,853.6994388477791,50
719,853.6994388477791,50
720,853.6994388477791,50
721,853.6994388477791,50
722,853.6994388477791,50
723,853.6994388477791,50
724,853.6994388477791,50
725,853.6994388477791,50
726,853.6994388477791,50
727,853.6994388477791,50
728,853.6994388477791,50
729,853.6994388477791,50
730,853.6994388477791,50
731,853.6994388477791,50
732,853.6994388477791,50
733,853.6994388477791,50
734,853.6994388477791,50
735,853.6994388477791,50
736,853.6994388477791,50
737,853.6994388477791,50
738,853.6994388477791,50
739,853.6994388477791,50
740,853.6994388477791,50
741,853.6994388477791,50
742,853.6994388477791,50
743,853.6994388477791,50
744,853.6994388477791,50
745,853.6994388477791,50
746,853.6994388477791,50
747,853.6994388477791,50
748,853.6994388477791,50
749,853.6994388477791,50
750,853.6994388477791,50
751,853.6994388477791,50
752,853.6994388477791,50
753,853.6994388477791,50
754,853.6994388477791,50
755,853.6994388477791,50
756,853.6994388477791,50
757,853.6994388477791,50
758,853.6994388477791,50
759,853.6994388477791,50
760,853.6994388477791,50
761,853.6994388477791,50
762,853.6994388477791,50
763,853.6994388477791,50
764,853.6994388477791,50
765,853.6994388477791,50
766,853.6994388477791,50
767,853.6994388477791,50
768,853.6994388477791,50
769,853.6994388477791,50
770,853.6994388477791,50
771,853.6994388477791,50
772,853.6994388477791,50
773,853.6994388477791,50
774,853.6994388477791,50
775,853.6994388477791,50
776,853.6994388477791,50
777,853.6994388477791,50
778,853.6994388477791,50
779,853.6994388477791,50
780,853.6994388477791,50
781,853.6994388477791,50
782,853.6994388477791,50
783,853.6994388477791,50
784,853.6994388477791,50
785,853.6994388477791,50
786,853.6994388477791,50
787,853.6994388477791,50
788,853.6994388477791,50
789,853.6994388477791,50
790,853.6994388477791,50
791,853.6994388477791,50
792,853.6994388477791,50
793,853.6994388477791,50
794,853.6994388477791,50
795,853.6994388477791,50
796,853.6994388477791,50
797,853.6994388477791,50
798,853.6994388477791,50
799,853.6994388477791,50
800,853.6994388477791,50
801,853.6994388477791,50
802,853.6994388477791,50
803,853.6994388477791,50
804,853.6994388477791,50
805,853.6994388477791,50
806,853.6994388477791,50
807,853.6994388477791,50
808,853.6994388477791,50
809,853.6994388477791,50
810,853.6994388477791,50
811,853.6994388477791,50
812,853.6994388477791,50
813,853.6994388477791,50
814,853.6994388477791,50
815,853.6994388477791,50
816,853.6994388477791,50
817,853.6994388477791,50
818,853.6994388477791,50
819,853.6994388477791,50
820,853.6994388477791,50
821,853.6994388477791,50
822,853.6994388477791,50
823,853.6994388477791,50
824,853.6994388477791,50
825,853.6994388477791,50
826,853.6994388477791,50
827,853.6994388477791,50
828,853.6994388477791,50
829,853.6994388477791,50
830,853.6994388477791,50
831,853.6994388477791,50
832,853.6994388477791,50
833,853.6994388477791,50
834,853.6994388477791,50
835,853.6994388477791,50
836,853.6994388477791,50
837,853.6994388477791,50
838,853.6994388477791,50
839,853.6994388477791,50
840,853.6994388477791,50
841,853.6994388477791,50
842,853.6994388477791,50
843,853.6994388477791,50
844,853.6994388477791,50
845,853.6994388477791,50
846,853.6994388477791,50
847,853.6994388477791,50
848,853.6994388477791,50
849,853.6994388477791,50
850,853.6994388477791,50
851,853.6994388477791,50
852,853.6994388477791,50
853,853.6994388477791,50
854,853.6994388477791,50
855,853.6994388477791,50
856,853.6994388477791,50
857,853.6994388477791,50
858,853.6994388477791,50
859,853.6994388477791,50
860,853.6994388477791,50
861,853.6994388477791,50
862,853.6994388477791,50
863,853.6994388477791,50
864,853.6994388477791,50
865,853.6994388477791,50
866,853.6994388477791,50
867,853.6994388477791,50
868,853.6994388477791,50
869,853.6994388477791,50
870,853.6994388477791,50
871,853.6994388477791,50
872,853.6994388477791,50
873,853.6994388477791,50
874,853.6994388477791,50
875,853.6994388477791,50
876,853.6994388477791,50
877,853.6994388477791,50
878,853.6994388477791,50
879,853.6994388477791,50
880,853.6994388477791,50
881,853.6994388477791,50
882,853.6994388477791,50
883,853.6994388477791,50
884,853.6994388477791,50
885,853.6994388477791,50
886,853.6994388477791,50
887,853.6994388477791,50
888,853.6994388477791,50
889,853.6994388477791,50
890,853.6994388477791,50
891,853.6994388477791,50
892,853.6994388477791,50
893,853.6994388477791,50
894,853.6994388477791,50
895,853.6994388477791,50
896,853.6994388477791,50
897,853.6994388477791,50
898,853.6994388477791,50
899,853.6994388477791,50
900,853.6994388477791,50
901,853.6994388477791,50
902,853.6994388477791,50
903,853.6994388477791,50
904,853.6994388477791,50
905,853.6994388477791,50
906,853.6994388477791,50
907,853.6994388477791,50
908,853.6994388477791,50
909,853.6994388477791,50
910,853.6994388477791,50
911,853.6994388477791,50
912,853.6994388477791,50
913,853.6994388477791,50
914,853.6994388477791,50
915,853.6994388477791,50
916,853.6994388477791,50
917,853.6994388477791,50
918,853.6994388477791,50
919,853.6994388477791,50
920,853.6994388477791,50
921,853.6994388477791,50
922,853.6994388477791,50
923,853.6994388477791,50
924,853.6994388477791,50
925,853.6994388477791,50
926,853.6994388477791,50
927,853.6994388477791,50
928,853.6994388477791,50
929,853.6994388477791,50
930,853.6994388477791,50
931,853.6994388477791,50
932,853.6994388477791,50
933,853.6994388477791,50
934,853.6994388477791,50
935,853.6994388477791,50
936,853.6994388477791,50
937,853.6994388477791,50
938,853.6994388477791,50
939,853.6994388477791,50
940,853.6994388477791,50
941,853.6994388477791,50
942,853.6994388477791,50
943,853.6994388477791,50
944,853.6994388477791,50
945,853.6994388477791,50
946,853.6994388477791,50
947,853.6994388477791,50
948,853.6994388477791,50
949,853.6994388477791,50
950,853.6994388477791,50
951,853.6994388477791,50
952,853.6994388477791,50
953,853.6994388477791,50
954,853.6994388477791,50
955,853.6994388477791,50
956,853.6994388477791,50
957,853.6994388477791,50
958,853.6994388477791,50
959,853.6994388477791,50
960,853.6994388477791,50
961,853.6994388477791,50
962,853.6994388477791,50
963,853.6994388477791,50
964,853.6994388477791,50
965,853.6994388477791,50
966,853.6994388477791,50
967,853.6994388477791,50
968,853.6994388477791,50
969,853.6994388477791,50
970,853.6994388477791,50
971,853.6994388477791,50
972,853.6994388477791,50
973,853.6994388477791,50
974,853.6994388477791,50
975,853.6994388477791,50
976,853.6994388477791,50
977,853.6994388477791,50
978,853.6994388477791,50
979,853.6994388477791,50
980,853.6994388477791,50
981,853.6994388477791,50
982,853.6994388477791,50
983,853.6994388477791,50
984,853.6994388477791,50
985,853.6994388477791,50
986,853.6994388477791,50
987,853.6994388477791,50
988,853.6994388477791,50
989,853.6994388477791,50
990,853.6994388477791,50
991,853.6994388477791,50
992,853.6994388477791,50
993,853.6994388477791,50
994,853.6994388477791,50
995,853.6994388477791,50
996,853.6994388477791,50
997,853.6994388477791,50
998,853.6994388477791,50
999,853.6994388477791,50
1000,853.6994388477791,50
