,Distribution_type,U,Sigma,U2,Sigma2,mixing_prob,limitk,per_red,Objective_function_value,Solution_locations,Running_time(sec)
500,Normal_bimodal,180,40,300,20,0.2,300,5.0,1021.3228112208997,2 5|6 3|9 8,5.6716868
501,Normal_bimodal,180,40,300,20,0.2,300,15.0,993.5938285336938,4 11|6 3|8 9,13.4772417
502,Normal_bimodal,180,40,300,20,0.2,300,25.0,993.5938285336938,4 11|6 3|8 9,13.4006793
503,Normal_bimodal,180,40,300,20,0.2,300,40.0,993.5938285336938,4 11|6 3|8 9,13.2416153
504,Normal_bimodal,180,40,300,20,0.2,300,50.0,993.5938285336938,4 11|6 3|8 9,13.1709145
505,Normal_bimodal,180,40,300,20,0.4,300,5.0,960.9578848270448,3 1|3 9|10 8,5.6863002
506,Normal_bimodal,180,40,300,20,0.4,300,15.0,898.302211423228,7 2|5 6|0 1,19.9248833
507,Normal_bimodal,180,40,300,20,0.4,300,25.0,898.302211423228,7 2|5 6|0 1,19.4128844
508,Normal_bimodal,180,40,300,20,0.4,300,40.0,898.302211423228,7 2|5 6|0 1,19.535111
509,Normal_bimodal,180,40,300,20,0.4,300,50.0,898.302211423228,7 2|5 6|0 1,19.4973929
510,Normal_bimodal,180,40,300,20,0.5,300,5.0,908.526968046064,3 3|3 7|8 6,5.6732767
511,Normal_bimodal,180,40,300,20,0.5,300,15.0,864.4396629666544,9 4|8 7|5 4,19.616287
512,Normal_bimodal,180,40,300,20,0.5,300,25.0,864.4396629666544,9 4|8 7|5 4,19.5251188
513,Normal_bimodal,180,40,300,20,0.5,300,40.0,864.4396629666544,9 4|8 7|5 4,19.6943472
514,Normal_bimodal,180,40,300,20,0.5,300,50.0,864.4396629666544,9 4|8 7|5 4,19.3904356
515,Normal_bimodal,180,40,300,20,0.6,300,5.0,865.7744227919197,2 1|4 9|10 7,5.606928
516,Normal_bimodal,180,40,300,20,0.6,300,15.0,824.4682223210925,2 9|9 10|10 3,19.4792963
517,Normal_bimodal,180,40,300,20,0.6,300,25.0,824.4682223210925,2 9|9 10|10 3,19.6835828
518,Normal_bimodal,180,40,300,20,0.6,300,40.0,824.4682223210925,2 9|9 10|10 3,19.4160601
519,Normal_bimodal,180,40,300,20,0.6,300,50.0,824.4682223210925,2 9|9 10|10 3,19.7818827
520,Normal_bimodal,180,40,300,20,0.8,300,5.0,741.5150552497463,2 2|3 9|10 6,5.6252936
521,Normal_bimodal,180,40,300,20,0.8,300,15.0,729.0327459797364,2 4|3 3|7 7,19.5009809
522,Normal_bimodal,180,40,300,20,0.8,300,25.0,729.0327459797364,2 4|3 3|7 7,19.7342585
523,Normal_bimodal,180,40,300,20,0.8,300,40.0,729.0327459797364,2 4|3 3|7 7,19.8014573
524,Normal_bimodal,180,40,300,20,0.8,300,50.0,729.0327459797364,2 4|3 3|7 7,19.4956411
525,Normal_bimodal,180,40,120,30,0.2,300,5.0,624.6191333163016,3 2|4 9|11 6,5.5962596
526,Normal_bimodal,180,40,120,30,0.2,300,15.0,624.6191333163016,6 6|0 10|1 1,20.4069637
527,Normal_bimodal,180,40,120,30,0.2,300,25.0,624.6191333163016,6 6|0 10|1 1,19.8178542
528,Normal_bimodal,180,40,120,30,0.2,300,40.0,624.6191333163016,6 6|0 10|1 1,19.8426303
529,Normal_bimodal,180,40,120,30,0.2,300,50.0,624.6191333163016,6 6|0 10|1 1,20.2616332
530,Normal_bimodal,180,40,120,30,0.4,300,5.0,580.049827760746,3 2|4 9|11 6,5.6251256
531,Normal_bimodal,180,40,120,30,0.4,300,15.0,564.2096676368192,0 1|0 7|5 2,19.9837548
532,Normal_bimodal,180,40,120,30,0.4,300,25.0,564.2096676368192,0 1|0 7|5 2,19.8884315
533,Normal_bimodal,180,40,120,30,0.4,300,40.0,564.2096676368192,0 1|0 7|5 2,19.8884339
534,Normal_bimodal,180,40,120,30,0.4,300,50.0,564.2096676368192,0 1|0 7|5 2,19.8392433
535,Normal_bimodal,180,40,120,30,0.5,300,5.0,557.7287629459313,3 2|4 9|11 6,5.6229906
536,Normal_bimodal,180,40,120,30,0.5,300,15.0,557.7287629459313,4 0|7 9|11 7,20.8156979
537,Normal_bimodal,180,40,120,30,0.5,300,25.0,557.7287629459313,4 0|7 9|11 7,20.1294455
538,Normal_bimodal,180,40,120,30,0.5,300,40.0,557.7287629459313,4 0|7 9|11 7,20.0589006
539,Normal_bimodal,180,40,120,30,0.5,300,50.0,557.7287629459313,4 0|7 9|11 7,20.8580032
540,Normal_bimodal,180,40,120,30,0.6,300,5.0,535.4143532237091,3 2|4 9|11 6,5.5585882
541,Normal_bimodal,180,40,120,30,0.6,300,15.0,535.4143532237091,6 10|1 3|6 4,19.9292905
542,Normal_bimodal,180,40,120,30,0.6,300,25.0,535.4143532237091,6 10|1 3|6 4,20.1062618
543,Normal_bimodal,180,40,120,30,0.6,300,40.0,535.4143532237091,6 10|1 3|6 4,19.8160134
544,Normal_bimodal,180,40,120,30,0.6,300,50.0,535.4143532237091,6 10|1 3|6 4,19.875151
545,Normal_bimodal,180,40,120,30,0.8,300,5.0,490.8993532237091,3 2|4 9|11 6,5.8919893
546,Normal_bimodal,180,40,120,30,0.8,300,15.0,490.8993532237091,5 0|7 10|11 4,20.0222955
547,Normal_bimodal,180,40,120,30,0.8,300,25.0,490.8993532237091,5 0|7 10|11 4,19.8870847
548,Normal_bimodal,180,40,120,30,0.8,300,40.0,490.8993532237091,5 0|7 10|11 4,20.0660413
549,Normal_bimodal,180,40,120,30,0.8,300,50.0,490.8993532237091,5 0|7 10|11 4,19.8619838
550,Normal_bimodal,180,40,120,20,0.2,300,5.0,625.0698624829685,3 2|4 9|11 6,5.665509
551,Normal_bimodal,180,40,120,20,0.2,300,15.0,625.0698624829685,6 6|0 10|1 1,19.8776995
552,Normal_bimodal,180,40,120,20,0.2,300,25.0,625.0698624829685,6 6|0 10|1 1,19.9128062
553,Normal_bimodal,180,40,120,20,0.2,300,40.0,625.0698624829685,6 6|0 10|1 1,19.9262638
554,Normal_bimodal,180,40,120,20,0.2,300,50.0,625.0698624829685,6 6|0 10|1 1,19.9488936
555,Normal_bimodal,180,40,120,20,0.4,300,5.0,580.1664828533387,3 2|4 9|11 6,5.6630687
556,Normal_bimodal,180,40,120,20,0.4,300,15.0,564.3547293652142,0 1|0 7|5 2,20.8192045
557,Normal_bimodal,180,40,120,20,0.4,300,25.0,564.3547293652142,0 1|0 7|5 2,19.9436127
558,Normal_bimodal,180,40,120,20,0.4,300,40.0,564.3547293652142,0 1|0 7|5 2,20.2013591
559,Normal_bimodal,180,40,120,20,0.4,300,50.0,564.3547293652142,0 1|0 7|5 2,19.8419449
560,Normal_bimodal,180,40,120,20,0.5,300,5.0,557.719989797783,3 2|4 9|11 6,5.6546187
561,Normal_bimodal,180,40,120,20,0.5,300,15.0,557.719989797783,4 0|7 9|11 7,20.0583939
562,Normal_bimodal,180,40,120,20,0.5,300,25.0,557.719989797783,4 0|7 9|11 7,20.0161726
563,Normal_bimodal,180,40,120,20,0.5,300,40.0,557.719989797783,4 0|7 9|11 7,19.9216535
564,Normal_bimodal,180,40,120,20,0.5,300,50.0,557.719989797783,4 0|7 9|11 7,20.2094333
565,Normal_bimodal,180,40,120,20,0.6,300,5.0,535.2980569274126,3 2|4 9|11 6,5.6067474
566,Normal_bimodal,180,40,120,20,0.6,300,15.0,535.2980569274126,6 10|1 3|6 4,19.6838881
567,Normal_bimodal,180,40,120,20,0.6,300,25.0,535.2980569274126,6 10|1 3|6 4,19.6529369
568,Normal_bimodal,180,40,120,20,0.6,300,40.0,535.2980569274126,6 10|1 3|6 4,19.9193729
569,Normal_bimodal,180,40,120,20,0.6,300,50.0,535.2980569274126,6 10|1 3|6 4,19.8260424
570,Normal_bimodal,180,40,120,20,0.8,300,5.0,490.69952683482006,3 2|4 9|11 6,5.6169297
571,Normal_bimodal,180,40,120,20,0.8,300,15.0,490.69952683482006,5 0|7 10|11 4,20.0554306
572,Normal_bimodal,180,40,120,20,0.8,300,25.0,490.69952683482006,5 0|7 10|11 4,19.8688265
573,Normal_bimodal,180,40,120,20,0.8,300,40.0,490.69952683482006,5 0|7 10|11 4,19.9395949
574,Normal_bimodal,180,40,120,20,0.8,300,50.0,490.69952683482006,5 0|7 10|11 4,19.9559327
575,Normal_bimodal,180,40,120,10,0.2,300,5.0,628.0397235940793,3 2|4 9|11 6,5.5872116
576,Normal_bimodal,180,40,120,10,0.2,300,15.0,628.0397235940793,4 3|7 2|11 2,19.8618532
577,Normal_bimodal,180,40,120,10,0.2,300,25.0,628.0397235940793,4 3|7 2|11 2,20.0586612
578,Normal_bimodal,180,40,120,10,0.2,300,40.0,628.0397235940793,4 3|7 2|11 2,19.7885925
579,Normal_bimodal,180,40,120,10,0.2,300,50.0,628.0397235940793,4 3|7 2|11 2,20.0707884
580,Normal_bimodal,180,40,120,10,0.4,300,5.0,581.8046078533386,3 2|4 9|11 6,5.6210766
581,Normal_bimodal,180,40,120,10,0.4,300,15.0,566.0054778220042,0 1|0 7|5 2,20.2375589
582,Normal_bimodal,180,40,120,10,0.4,300,25.0,566.0054778220042,0 1|0 7|5 2,20.133405
583,Normal_bimodal,180,40,120,10,0.4,300,40.0,566.0054778220042,0 1|0 7|5 2,20.239459
584,Normal_bimodal,180,40,120,10,0.4,300,50.0,566.0054778220042,0 1|0 7|5 2,19.6837558
585,Normal_bimodal,180,40,120,10,0.5,300,5.0,558.9040870200052,3 2|4 9|11 6,5.6487335
586,Normal_bimodal,180,40,120,10,0.5,300,15.0,558.9040870200052,4 0|7 9|11 7,19.7302298
587,Normal_bimodal,180,40,120,10,0.5,300,25.0,558.9040870200052,4 0|7 9|11 7,20.0396271
588,Normal_bimodal,180,40,120,10,0.5,300,40.0,558.9040870200052,4 0|7 9|11 7,19.7959876
589,Normal_bimodal,180,40,120,10,0.5,300,50.0,558.9040870200052,4 0|7 9|11 7,19.8362068
590,Normal_bimodal,180,40,120,10,0.6,300,5.0,536.0439944274128,3 2|4 9|11 6,5.7022371
591,Normal_bimodal,180,40,120,10,0.6,300,15.0,536.0439944274128,6 10|1 3|6 4,19.7841725
592,Normal_bimodal,180,40,120,10,0.6,300,25.0,536.0439944274128,6 10|1 3|6 4,19.8884242
593,Normal_bimodal,180,40,120,10,0.6,300,40.0,536.0439944274128,6 10|1 3|6 4,20.4552717
594,Normal_bimodal,180,40,120,10,0.6,300,50.0,536.0439944274128,6 10|1 3|6 4,19.7415916
595,Normal_bimodal,180,40,120,10,0.8,300,5.0,490.8798509088941,3 2|4 9|11 6,5.547283
596,Normal_bimodal,180,40,120,10,0.8,300,15.0,490.8798509088941,5 0|7 10|11 4,19.4734216
597,Normal_bimodal,180,40,120,10,0.8,300,25.0,490.8798509088941,5 0|7 10|11 4,20.0059444
598,Normal_bimodal,180,40,120,10,0.8,300,40.0,490.8798509088941,5 0|7 10|11 4,19.8820142
599,Normal_bimodal,180,40,120,10,0.8,300,50.0,490.8798509088941,5 0|7 10|11 4,19.7600068
