,Distribution_type,U,Sigma,U2,Sigma2,mixing_prob,limitk,per_red,Objective_function_value,Solution_locations,Running_time(sec)
504,Normal_bimodal,180,40,300,20,0.2,300,50.0,477.45924136155645,5 5|0 2|5 0,4.0360726
505,Normal_bimodal,180,40,300,20,0.4,300,5.0,434.2190181539426,0 2|3 1|3 4,2.038703
506,Normal_bimodal,180,40,300,20,0.4,300,15.0,432.8373172556139,3 5|0 2|3 2,4.1343068
507,Normal_bimodal,180,40,300,20,0.4,300,25.0,432.8373172556139,3 5|0 2|3 2,4.1119997
508,Normal_bimodal,180,40,300,20,0.4,300,40.0,432.8373172556139,3 5|0 2|3 2,4.0435012
509,Normal_bimodal,180,40,300,20,0.4,300,50.0,432.8373172556139,3 5|0 2|3 2,4.1079331
510,Normal_bimodal,180,40,300,20,0.5,300,5.0,414.1553352974296,2 5|1 2|4 2,1.8957325
511,Normal_bimodal,180,40,300,20,0.5,300,15.0,414.1553352974296,1 5|2 2|4 5,4.2636528
512,Normal_bimodal,180,40,300,20,0.5,300,25.0,414.1553352974296,1 5|2 2|4 5,4.2251892
513,Normal_bimodal,180,40,300,20,0.5,300,40.0,414.1553352974296,1 5|2 2|4 5,4.1602787
514,Normal_bimodal,180,40,300,20,0.5,300,50.0,414.1553352974296,1 5|2 2|4 5,4.040288
515,Normal_bimodal,180,40,300,20,0.6,300,5.0,387.07270491313017,4 4|1 3|3 0,1.8256777
516,Normal_bimodal,180,40,300,20,0.6,300,15.0,386.86390059744735,1 1|2 4|4 3,4.3034326
517,Normal_bimodal,180,40,300,20,0.6,300,25.0,386.86390059744735,1 1|2 4|4 3,4.225685
518,Normal_bimodal,180,40,300,20,0.6,300,40.0,386.86390059744735,1 1|2 4|4 3,4.1753033
519,Normal_bimodal,180,40,300,20,0.6,300,50.0,386.86390059744735,1 1|2 4|4 3,4.1743204
520,Normal_bimodal,180,40,300,20,0.8,300,5.0,353.8148579645334,5 1|1 1|3 4,1.736331
521,Normal_bimodal,180,40,300,20,0.8,300,15.0,350.27522196287515,3 1|3 3|1 2,4.3160358
522,Normal_bimodal,180,40,300,20,0.8,300,25.0,350.27522196287515,3 1|3 3|1 2,4.2631989
523,Normal_bimodal,180,40,300,20,0.8,300,40.0,350.27522196287515,3 1|3 3|1 2,4.3102901
524,Normal_bimodal,180,40,300,20,0.8,300,50.0,350.27522196287515,3 1|3 3|1 2,4.268811
525,Normal_bimodal,180,40,120,30,0.2,300,5.0,286.5600996860816,1 1|1 5|4 3,1.8954336
526,Normal_bimodal,180,40,120,30,0.2,300,15.0,286.5600996860816,3 1|0 4|1 4,5.819825
527,Normal_bimodal,180,40,120,30,0.2,300,25.0,286.5600996860816,3 1|0 4|1 4,5.7911776
528,Normal_bimodal,180,40,120,30,0.2,300,40.0,286.5600996860816,3 1|0 4|1 4,5.925262
529,Normal_bimodal,180,40,120,30,0.2,300,50.0,286.5600996860816,3 1|0 4|1 4,6.0391113
530,Normal_bimodal,180,40,120,30,0.4,300,5.0,265.2750025409099,1 1|1 5|4 3,1.9629084
531,Normal_bimodal,180,40,120,30,0.4,300,15.0,265.2750025409099,3 0|4 3|1 1,8.3622919
532,Normal_bimodal,180,40,120,30,0.4,300,25.0,265.2750025409099,3 0|4 3|1 1,6.6466849
533,Normal_bimodal,180,40,120,30,0.4,300,40.0,265.2750025409099,3 0|4 3|1 1,5.8763347
534,Normal_bimodal,180,40,120,30,0.4,300,50.0,265.2750025409099,3 0|4 3|1 1,6.0547088
535,Normal_bimodal,180,40,120,30,0.5,300,5.0,255.0610210594284,1 1|1 5|4 3,1.8357752
536,Normal_bimodal,180,40,120,30,0.5,300,15.0,253.56154477081873,2 1|4 3|0 0,6.0082908
537,Normal_bimodal,180,40,120,30,0.5,300,25.0,253.56154477081873,2 1|4 3|0 0,5.9682399
538,Normal_bimodal,180,40,120,30,0.5,300,40.0,253.56154477081873,2 1|4 3|0 0,6.1083281
539,Normal_bimodal,180,40,120,30,0.5,300,50.0,253.56154477081873,2 1|4 3|0 0,5.9056827
540,Normal_bimodal,180,40,120,30,0.6,300,5.0,244.92398402239138,1 1|1 5|4 3,1.7775518
541,Normal_bimodal,180,40,120,30,0.6,300,15.0,243.48617440044825,0 2|1 3|3 0,6.0437924
542,Normal_bimodal,180,40,120,30,0.6,300,25.0,243.48617440044825,0 2|1 3|3 0,5.995374
543,Normal_bimodal,180,40,120,30,0.6,300,40.0,243.48617440044825,0 2|1 3|3 0,6.161263
544,Normal_bimodal,180,40,120,30,0.6,300,50.0,243.48617440044825,0 2|1 3|3 0,5.9646807
545,Normal_bimodal,180,40,120,30,0.8,300,5.0,225.30391874444416,1 2|4 1|3 5,1.6931727
546,Normal_bimodal,180,40,120,30,0.8,300,15.0,223.7094323731626,4 5|2 1|0 0,6.1486871
547,Normal_bimodal,180,40,120,30,0.8,300,25.0,223.7094323731626,4 5|2 1|0 0,6.0791539
548,Normal_bimodal,180,40,120,30,0.8,300,40.0,223.7094323731626,4 5|2 1|0 0,5.9484582
549,Normal_bimodal,180,40,120,30,0.8,300,50.0,223.7094323731626,4 5|2 1|0 0,6.0476752
550,Normal_bimodal,180,40,120,20,0.2,300,5.0,286.87320153793337,1 1|1 5|4 3,1.8842557
551,Normal_bimodal,180,40,120,20,0.2,300,15.0,286.87320153793337,3 1|0 4|1 4,5.8794185
552,Normal_bimodal,180,40,120,20,0.2,300,25.0,286.87320153793337,3 1|0 4|1 4,5.8626731
553,Normal_bimodal,180,40,120,20,0.2,300,40.0,286.87320153793337,3 1|0 4|1 4,5.8973331
554,Normal_bimodal,180,40,120,20,0.2,300,50.0,286.87320153793337,3 1|0 4|1 4,5.8909962
555,Normal_bimodal,180,40,120,20,0.4,300,5.0,265.61440068905796,1 1|1 5|4 3,1.7522557
556,Normal_bimodal,180,40,120,20,0.4,300,15.0,265.61440068905796,3 0|4 3|1 1,6.0036199
557,Normal_bimodal,180,40,120,20,0.4,300,25.0,265.61440068905796,3 0|4 3|1 1,6.1143272
558,Normal_bimodal,180,40,120,20,0.4,300,40.0,265.61440068905796,3 0|4 3|1 1,5.9539977
559,Normal_bimodal,180,40,120,20,0.4,300,50.0,265.61440068905796,3 0|4 3|1 1,5.9364132
560,Normal_bimodal,180,40,120,20,0.5,300,5.0,255.43139142979874,1 1|1 5|4 3,1.757238
561,Normal_bimodal,180,40,120,20,0.5,300,15.0,251.61991798037604,0 3|4 1|5 3,6.0059243
562,Normal_bimodal,180,40,120,20,0.5,300,25.0,251.61991798037604,0 3|4 1|5 3,5.8385294
563,Normal_bimodal,180,40,120,20,0.5,300,40.0,251.61991798037604,0 3|4 1|5 3,6.1286155
564,Normal_bimodal,180,40,120,20,0.5,300,50.0,251.61991798037604,0 3|4 1|5 3,6.0094014
565,Normal_bimodal,180,40,120,20,0.6,300,5.0,245.36963217053943,1 1|1 5|4 3,1.8262103
566,Normal_bimodal,180,40,120,20,0.6,300,15.0,242.60141916676318,3 5|0 4|4 3,6.0300357
567,Normal_bimodal,180,40,120,20,0.6,300,25.0,242.60141916676318,3 5|0 4|4 3,6.1622901
568,Normal_bimodal,180,40,120,20,0.6,300,40.0,242.60141916676318,3 5|0 4|4 3,6.1268783
569,Normal_bimodal,180,40,120,20,0.6,300,50.0,242.60141916676318,3 5|0 4|4 3,6.0845302
570,Normal_bimodal,180,40,120,20,0.8,300,5.0,225.08461318888862,1 2|4 1|3 5,1.7026163
571,Normal_bimodal,180,40,120,20,0.8,300,15.0,223.50279657069348,1 1|5 5|1 4,6.1678317
572,Normal_bimodal,180,40,120,20,0.8,300,25.0,223.50279657069348,1 1|5 5|1 4,6.0619811
573,Normal_bimodal,180,40,120,20,0.8,300,40.0,223.50279657069348,1 1|5 5|1 4,6.0511427
574,Normal_bimodal,180,40,120,20,0.8,300,50.0,223.50279657069348,1 1|5 5|1 4,6.0198643
575,Normal_bimodal,180,40,120,10,0.2,300,5.0,288.37079413052606,1 1|1 5|4 3,1.8604479
576,Normal_bimodal,180,40,120,10,0.2,300,15.0,288.37079413052606,2 5|1 2|1 1,5.7951785
577,Normal_bimodal,180,40,120,10,0.2,300,25.0,288.37079413052606,2 5|1 2|1 1,5.8010116
578,Normal_bimodal,180,40,120,10,0.2,300,40.0,288.37079413052606,2 5|1 2|1 1,5.874818
579,Normal_bimodal,180,40,120,10,0.2,300,50.0,288.37079413052606,2 5|1 2|1 1,5.9641044
580,Normal_bimodal,180,40,120,10,0.4,300,5.0,273.23892341061384,4 3|2 5|1 1,3.7915142
581,Normal_bimodal,180,40,120,10,0.4,300,15.0,265.491648629599,0 2|1 3|5 0,5.9313034
582,Normal_bimodal,180,40,120,10,0.4,300,25.0,265.491648629599,0 2|1 3|5 0,5.946602
583,Normal_bimodal,180,40,120,10,0.4,300,40.0,265.491648629599,0 2|1 3|5 0,5.8286448
584,Normal_bimodal,180,40,120,10,0.4,300,50.0,265.491648629599,0 2|1 3|5 0,5.9133712
585,Normal_bimodal,180,40,120,10,0.5,300,5.0,256.31259513350244,1 1|1 5|4 3,1.7905253
586,Normal_bimodal,180,40,120,10,0.5,300,15.0,252.44260316556122,0 3|4 1|5 3,6.0100191
587,Normal_bimodal,180,40,120,10,0.5,300,25.0,252.44260316556122,0 3|4 1|5 3,5.9337685
588,Normal_bimodal,180,40,120,10,0.5,300,40.0,252.44260316556122,0 3|4 1|5 3,5.9897541
589,Normal_bimodal,180,40,120,10,0.5,300,50.0,252.44260316556122,0 3|4 1|5 3,6.014282
590,Normal_bimodal,180,40,120,10,0.6,300,5.0,246.16379883720617,1 1|1 5|4 3,1.7472971
591,Normal_bimodal,180,40,120,10,0.6,300,15.0,243.72242440044835,0 2|1 3|3 0,6.0107944
592,Normal_bimodal,180,40,120,10,0.6,300,25.0,243.72242440044835,0 2|1 3|3 0,5.8191144
593,Normal_bimodal,180,40,120,10,0.6,300,40.0,243.72242440044835,0 2|1 3|3 0,5.8640707
594,Normal_bimodal,180,40,120,10,0.6,300,50.0,243.72242440044835,0 2|1 3|3 0,5.8772715
595,Normal_bimodal,180,40,120,10,0.8,300,5.0,225.02780763333305,1 2|4 1|3 5,1.6971466
596,Normal_bimodal,180,40,120,10,0.8,300,15.0,223.51517311390333,1 1|5 5|1 4,6.1534389
597,Normal_bimodal,180,40,120,10,0.8,300,25.0,223.51517311390333,1 1|5 5|1 4,5.966154
598,Normal_bimodal,180,40,120,10,0.8,300,40.0,223.51517311390333,1 1|5 5|1 4,5.9720754
599,Normal_bimodal,180,40,120,10,0.8,300,50.0,223.51517311390333,1 1|5 5|1 4,6.1395151
